full_text,text_processed,text_processed1,label,score,panjang
Presiden Prabowo Subianto mengunjungi SDN Kedung Jaya 1 Bogor Jawa Barat untuk meninjau pelaksanaan program makan bergizi gratis (MBG) pada Senin (10/2/2025). Presiden melihat langsung makanan yang disiapkan dan memastikan setiap anak mendapatkan asupan terbaik untuk https://t.co/AeFUxrwhe3,presiden prabowo subianto unjung sdn kedung jaya bogor jawa barat tinjau laksana program makan gizi gratis mbg senin presiden langsung makan siap anak asupan baik,presiden prabowo subianto mengunjungi sdn kedung jaya bogor jawa barat untuk meninjau pelaksanaan program makan bergizi gratis mbg pada senin presiden melihat langsung makanan yang disiapkan dan memastikan setiap anak mendapatkan asupan terbaik untuk,neutral,0.9977420568466188,25
Menteri @KementerianESDM @bahlillahadalia ngomong gini tuh kenapa ya? Mulai ketar-ketir karena netizen gak boleh usul ke Pak Presiden @prabowo soal usulan reshuffle? Panik kah? https://t.co/cD7AtEELG4,menteri ngomong gin tuh ketar tir netizen usul presiden prabowo usul reshuffle panik kah,menteri kementerianesdm bahlillahadalia ngomong gini tuh kenapa ya mulai ketar ketir karena netizen tidak boleh usul ke pak presiden prabowo soal usulan reshuffle panik kah,neutral,0.990532636642456,14
Polri berkomitmen mendukung program Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto untuk memperkuat ketahanan pangan melalui optimalisasi pekarangan pangan bergizi dan pemanfaatan lahan produktif. Melalui peran aktif Bhabinkamtibmas Polri mengedukasi masyarakat tentang https://t.co/rjTlgLbiRA,polri komitmen dukung program presiden jenderal tni purn prabowo subianto kuat tahan pangan optimalisasi pekarang pangan gizi manfaat lahan produktif peran aktif bhabinkamtibmas polri edukasi masyarakat,polri berkomitmen mendukung program presiden ri jenderal tni purn prabowo subianto untuk memperkuat ketahanan pangan melalui optimalisasi pekarangan pangan bergizi dan pemanfaatan lahan produktif melalui peran aktif bhabinkamtibmas polri mengedukasi masyarakat tentang,neutral,0.9966171383857728,26
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/KIuadoinJ6,presiden jenderal tni purn prabowo subianto inisiasi program tahan pangan nasional makan gizi gratis mbg program asta cita dukung wujud program program kapolri jenderal polisi drs listyo sigit prabowo,presiden ri jenderal tni purn prabowo subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis mbg melalui program asta cita untuk mendukung terwujudnya program program tersebut kapolri jenderal polisi drs listyo sigit prabowo,neutral,0.9631073474884032,29
Presiden Prabowo Subianto mengecek langsung pelaksanaan program Makan Bergizi Gratis di SDN 1 dan SDN 2 Kedung Jaya 2 Bogor Jawa Barat Senin (10/2) pagi. Kedatangan Prabowo yang mendadak itu disambut antusias oleh warga dan para pelajar di SDN 1 dan SDN 2 Bogor Jawa Barat. https://t.co/oXSwUcvPUR,presiden prabowo subianto ecek langsung laksana program makan gizi gratis sdn sdn kedung jaya bogor jawa barat senin pagi datang prabowo dadak sambut antusias warga ajar sdn sdn bogor jawa barat,presiden prabowo subianto mengecek langsung pelaksanaan program makan bergizi gratis di sdn dan sdn kedung jaya bogor jawa barat senin pagi kedatangan prabowo yang mendadak itu disambut antusias oleh warga dan para pelajar di sdn dan sdn bogor jawa barat,neutral,0.9666200280189514,31
@kompascom Tolong KPK selidiki apa yg dilaporkan Ketua DEN Luhut Panjaitan ini. Hanya 50% dana bansos yg diterima masyarakat yg berhak. Ke mana yg lainnya. Ini juga mengkonfirmasikan apa yg disinyalir Presiden Bpk Prabowo Subianto s lebelumnya bahwa dana APBN ada sekitar 40-45% yng bocor.,tolong kpk selidik lapor ketua den luhut panjaitan dana bansos terima masyarakat hak konfirmasi sinyalir presiden bpk prabowo subianto lebelumnya dana apbn yng bocor,kompascom tolong kpk selidiki apa yang dilaporkan ketua den luhut panjaitan ini hanya dana bansos yang diterima masyarakat yang berhak ke mana yang lainnya ini juga mengkonfirmasikan apa yang disinyalir presiden bpk prabowo subianto lebelumnya bahwa dana apbn ada sekitar yng bocor,neutral,0.9780093431472778,24
Jika presiden Prabowo benar² ingin menerapkan hal ini Saya pastikan akan mendukung penuh hal ini. Pun harap dilakukan kepada pejabat dan semua kepala daerah sampai kepala daerah terendah. https://t.co/2Fx4cOTJCo,presiden prabowo terap pasti dukung penuh harap jabat kepala daerah kepala daerah rendah,jika presiden prabowo benar ingin menerapkan hal ini saya pastikan akan mendukung penuh hal ini pun harap dilakukan kepada pejabat dan semua kepala daerah sampai kepala daerah terendah,negative,0.9400238394737244,13
Presiden RI ke 6 @SBYudhoyono membagi kisah persahabatan dengan Presiden RI ke 8 @prabowo dan mengingatkan hanya ada satu matahari dalam kepemimpinan di Negeri ini. Simak penjelasan penjelasan di @liputan6dotcom https://t.co/gaUvDJseYH,presiden bagi kisah sahabat presiden prabowo matahari pimpin negeri simak jelas jelas,presiden ri ke sbyudhoyono membagi kisah persahabatan dengan presiden ri ke prabowo dan mengingatkan hanya ada satu matahari dalam kepemimpinan di negeri ini simak penjelasan penjelasan di liputan dotcom,neutral,0.9927005767822266,12
. . Selamat Hari Senin Pak Presiden @prabowo K A B I N E T P E M B U N U H I B U - I B U Minggu ini ada rencana Bunuh Rakyat lagi Pak ??!!! Lewat kebijakan Mentri mana lagi nih kira-kira ??!!! Trus Pembuat Kebijakan Pembunuh itu ada rencana D I P E C A T dari Kabinet https://t.co/N1soAJtR5k,selamat senin presiden prabowo minggu rencana bunuh rakyat bijak tri trus buat bijak bunuh rencana kabinet,selamat hari senin pak presiden prabowo minggu ini ada rencana bunuh rakyat lagi pak lewat kebijakan mentri mana lagi nih kira kira trus pembuat kebijakan pembunuh itu ada rencana dari kabinet,neutral,0.9163137674331664,16
Pdhl jokodok sendiri yg bilang siap kawal IKN meski sdh tak jadi presiden giliran ditanya dia lepas tangan cebokernya nyalahin wartawan. Kalo ada berita bagus soal IKN Jokodok yg dipuji kalo buruk Prabowo yg hrs bertanggung jawab. Hidupmu kok se asu ini bro @DedynurPalakka. https://t.co/ufwpvuuhu7,pdhl jokodok bilang kawal ikn sdh presiden gilir lepas tangan cebokernya nyalahin wartawan kalo berita bagus ikn jokodok puji kalo buruk prabowo hrs tanggung hidup asu bro,pdhl jokodok sendiri yang bilang siap kawal ikn meski sdh tak jadi presiden giliran ditanya dia lepas tangan cebokernya nyalahin wartawan kalo ada berita bagus soal ikn jokodok yang dipuji kalo buruk prabowo yang hrs bertanggung jawab hidupmu kok se asu ini bro dedynurpalakka,negative,0.9566366672515868,27
@cobeh2022 @Android_AK_47 Hati-hati Pak @prabowo @Gerindra ada banyak menteri di kabinetmu yg loyalitas nya kepada orang lain. Ini sangat membahayakan segera reshuffle mentri titipan ganti dgn orang-orang yg loyalitas nya hanya kepada Presiden,hati hati prabowo menteri kabinet loyalitas orang bahaya reshuffle tri titip ganti orang orang loyalitas presiden,cobeh android ak hati hati pak prabowo gerindra ada banyak menteri di kabinetmu yang loyalitas nya kepada orang lain ini sangat membahayakan segera reshuffle mentri titipan ganti dengan orang orang yang loyalitas nya hanya kepada presiden,neutral,0.976901113986969,16
Saya hanya ingin menyampaikan bahwa; Presiden @prabowo dan Pak Hashim Djojohadikusumo ; PUNYA MODAL BESAR . . ️ #FufufafaAibNasional https://t.co/OFyw2bn3mN,presiden prabowo hashim djojohadikusumo modal fufufafaaibnasional,saya hanya ingin menyampaikan bahwa presiden prabowo dan pak hashim djojohadikusumo punya modal besar fufufafaaibnasional,neutral,0.919829249382019,6
Presiden RI Prabowo Subianto mengingatkan pers bahwa ada kecenderungan orang-orang yang memiliki modal besar ingin menguasai media untuk dapat mempengaruhi masyarakat negara tertentu. &lt; #PrabowoSubianto #HariPersNasional https://t.co/ANEc2MwywE,presiden prabowo subianto pers cenderung orang orang milik modal kuasa media pengaruh masyarakat negara prabowosubianto haripersnasional,presiden ri prabowo subianto mengingatkan pers bahwa ada kecenderungan orang orang yang memiliki modal besar ingin menguasai media untuk dapat mempengaruhi masyarakat negara tertentu lt prabowosubianto haripersnasional,neutral,0.9924248456954956,16
@tubbirfess Sebenarnya kalo pak Prabowo mau efisiensi pengetatan ikat pinggang justru seharusnya dimulai dari lingkaran beliau kabinet beliau. Hapus kementerian yg unfaedah hapus staffsus presiden dan Wamen yg gak guna. Perampingan kabinet dan potong tunjangan pejabat dan wakil rakyat.,kalo prabowo efisiensi ketat ikat pinggang lingkar beliau kabinet beliau hapus menteri unfaedah hapus staffsus presiden wamen ramping kabinet potong tunjang jabat wakil rakyat,tubbirfess sebenarnya kalo pak prabowo mau efisiensi pengetatan ikat pinggang justru seharusnya dimulai dari lingkaran beliau kabinet beliau hapus kementerian yang unfaedah hapus staffsus presiden dan wamen yang tidak guna perampingan kabinet dan potong tunjangan pejabat dan wakil rakyat,neutral,0.9745579361915588,24
Bapak Presiden @prabowo yth melihat penyimpangan yg dilakukan oleh pjbt @atr_bpn di seluruh Indonesia yg menjadi alat Oligarki mengambil tanah negara dan menggusur rakyat - sebaiknya lembaga @atr_bpn direklamasi saja.,presiden prabowo yth simpang pjbt indonesia alat oligarki ambil tanah negara gusur rakyat lembaga reklamasi,bapak presiden prabowo yth melihat penyimpangan yang dilakukan oleh pjbt atr bpn di seluruh indonesia yang menjadi alat oligarki mengambil tanah negara dan menggusur rakyat sebaiknya lembaga atr bpn direklamasi saja,neutral,0.9935340881347656,15
GIBRAN NGANCAM AKAN MUNDUR DARI WAKIL PRESIDEN... GIBRAN SI FUFUFAFA NEKAT MENGANCAM PRABOWO JIKA PDIP BERGABUNG DI PEMERINTAHAN PRABOWO....‼️ #JokowiDikepung #JokowiDikepung 🆘🆗 https://t.co/E5piUj7bAC,gibran ngancam mundur wakil presiden gibran fufufafa nekat ancam prabowo pdip gabung perintah prabowo jokowidikepung jokowidikepung,gibran ngancam akan mundur dari wakil presiden gibran si fufufafa nekat mengancam prabowo jika pdip bergabung di pemerintahan prabowo jokowidikepung jokowidikepung,neutral,0.9236776828765868,16
PEMERINTAHAN PRABOWO SEDANG DI KUDETA SECARA HALUS OLEH BAYANG-BAYANG JOKOWI.... PRESIDEN PRABOWO HARUS SEGERA MENCOPOT PARA MENTERI TITIPAN JOKOWI....‼️ #JokowiDikepung #JokowiDikepung 🆘🆗 https://t.co/7YTfqk91UG,perintah prabowo kudeta halus bayang bayang jokowi presiden prabowo copot menteri titip jokowi jokowidikepung jokowidikepung,pemerintahan prabowo sedang di kudeta secara halus oleh bayang bayang jokowi presiden prabowo harus segera mencopot para menteri titipan jokowi jokowidikepung jokowidikepung,neutral,0.9585936665534972,15
@abu_waras @RagilSemar PRABOWO DIBERI WAKTU SETAHUN UNTUK ADILI JOKOWI MAKZULKAN GIBRAN &amp; LAWAN OLIGARKI Kami beri waktu setahun. Jika tdk dilaksanakan kami anggap Prabowo = para musuh negara. Kami akan bergerak utk jthkan Presiden kata Refly. https://t.co/Pq7BtRKK8r https://t.co/8zqsFg9HO8,prabowo tahun adil jokowi makzul gibran lawan oligarki tahun tdk laksana anggap prabowo musuh negara gerak jthkan presiden refly,abu waras ragilsemar prabowo diberi waktu setahun untuk adili jokowi makzulkan gibran lawan oligarki kami beri waktu setahun jika tidak dilaksanakan kami anggap prabowo para musuh negara kami akan bergerak untuk jthkan presiden kata refly,neutral,0.9670068025588988,19
. . Udah bener emang kemaren mestinya diantem tabung gas aja sama si Bapak itu .. Kemiskinan Rakyat kok bisa-bisanya dijadiin becandaan sama Pembantu @prabowo ini ??!!! Jangankan punya EMPATI .. Ngerti ADAB aja kaga paham ni Pejabat !!! Kapan Bahlil mau Anda PECAT PAK PRESIDEN https://t.co/Huk45yq2Im,udah bener emang kemaren mesti antem tabung gas miskin rakyat bisa dijadiin becandaan bantu prabowo empati ngerti adab kaga paham jabat bahlil pecat presiden,udah bener emang kemaren mestinya diantem tabung gas aja sama si bapak itu kemiskinan rakyat kok bisa bisanya dijadiin becandaan sama pembantu prabowo ini jangankan punya empati ngerti adab aja kaga paham ni pejabat kapan bahlil mau anda pecat pak presiden,neutral,0.9874876737594604,24
Jika Pro Rakyat dan Bukan Pro Oligarki... Presiden Indonesia @prabowo mulai disukai karena ketegasan nya yang pro Rakyat. https://t.co/zzk0BJkoDW,pro rakyat pro oligarki presiden indonesia prabowo suka tegas pro rakyat,jika pro rakyat dan bukan pro oligarki presiden indonesia prabowo mulai disukai karena ketegasan nya yang pro rakyat,negative,0.9972571730613708,11
Tolong pak presiden kami terhormat @prabowo Tolong usut kembali PEMBANTAIAN KM 50 pak ⁉️ Siapa dalang dibalik PEMBANTAIAN 6 Syuhada laskar FPI. SEKARANG begundal begundal sudah mulai aktif . Tegakan HUKUM INDONESIA pak @prabowo Video lama mengingat kan Kembali. https://t.co/j4AEvhn1oz,tolong presiden hormat prabowo tolong usut bantai dalang balik bantai syuhada laskar fpi begundal begundal aktif tega hukum indonesia prabowo video,tolong pak presiden kami terhormat prabowo tolong usut kembali pembantaian km pak siapa dalang dibalik pembantaian syuhada laskar fpi sekarang begundal begundal sudah mulai aktif tegakan hukum indonesia pak prabowo video lama mengingat kan kembali,negative,0.9764031171798706,21
Warga Rempang: Kalau ingat @jokowi sesak napas saya betul-betul saya benci! *cc Pak Presiden @prabowo Bang Dasco @bang_dasco https://t.co/H34KsdKT2w,warga rempang sesak napas benci presiden prabowo bang dasco,warga rempang kalau ingat jokowi sesak napas saya betul betul saya benci cc pak presiden prabowo bang dasco bang dasco,neutral,0.9411006569862366,9
@kang___L Weh cakep banget pak @prabowo Semua anggota dpr mpr dpd dprd KPK Staf presiden staf menteri kasi gaji UMR pak. Lurah kades camat staf nya kasi UMR juga. ,weh cakep banget prabowo anggota dpr mpr dpd dprd kpk staf presiden staf menteri kasi gaji umr lurah kades camat staf kasi umr,kang weh cakep banget pak prabowo semua anggota dpr mpr dpd dprd kpk staf presiden staf menteri kasi gaji umr pak lurah kades camat staf nya kasi umr juga,neutral,0.9545196890830994,23
Menghadiri Sidang Perdana Dewan Pertahanan Nasional (DPN) yang dipimpin langsung Presiden @prabowo pada Jumat siang (7/2). Sidang ini menjadi momentum bersejarah karena untuk pertama kalinya sejak 22 tahun pasca pengesahan Undang-Undang Nomor 3 Tahun 2002 tentang Pertahanan https://t.co/w3B178bSBz,hadir sidang perdana dewan tahan nasional dpn pimpin langsung presiden prabowo jumat siang sidang momentum sejarah kali pasca kesah undang undang nomor tahan,menghadiri sidang perdana dewan pertahanan nasional dpn yang dipimpin langsung presiden prabowo pada jumat siang sidang ini menjadi momentum bersejarah karena untuk pertama kalinya sejak tahun pasca pengesahan undang undang nomor tahun tentang pertahanan,neutral,0.9570282101631165,23
Sidang Perdana Dewan Pertahanan Nasional (DPN) yang dipimpin langsung oleh Presiden @prabowo Subianto dilaksanakan di Istana Kepresidenan Bogor Jumat (7/2). Presiden menegaskan bahwa pertahanan adalah fondasi utama negara dalam menjaga kedaulatan dan keberlanjutan bangsa. Pada https://t.co/WMD0nMdj0q,sidang perdana dewan tahan nasional dpn pimpin langsung presiden prabowo subianto laksana istana presiden bogor jumat presiden tahan fondasi utama negara jaga daulat lanjut bangsa,sidang perdana dewan pertahanan nasional dpn yang dipimpin langsung oleh presiden prabowo subianto dilaksanakan di istana kepresidenan bogor jumat presiden menegaskan bahwa pertahanan adalah fondasi utama negara dalam menjaga kedaulatan dan keberlanjutan bangsa pada,neutral,0.9513665437698364,25
. Kalo saja Presiden @prabowo Mau didukung Penuh oleh Rakyat utk PilPres 2029 nanti. Yg Perlu dilakukan Oleh @prabowo cukup Menjadikan Jokowi Sebagai Satu-satunya Contoh Mantan Presiden 🇮🇩 yg Berhasil di Jebloskan ke Penjara karena Pelanggaran Hukum yg sengaja dilakukannya. . https://t.co/WuUTJMRpzp,kalo presiden prabowo dukung penuh rakyat pilpres prabowo jadi jokowi satu contoh mantan presiden hasil jeblos penjara langgar hukum sengaja laku,kalo saja presiden prabowo mau didukung penuh oleh rakyat untuk pilpres nanti yang perlu dilakukan oleh prabowo cukup menjadikan jokowi sebagai satu satunya contoh mantan presiden yang berhasil di jebloskan ke penjara karena pelanggaran hukum yang sengaja dilakukannya,neutral,0.9038205742836,21
