,full_text,label,text_processed,label_num
4265,SobaTani Mentan @Amran_Sulaiman1 bersama Wamentan @SudaryonoSudar turun langsung di Magelang memastikan Operasi Pasar Pangan Murah berjalan lancar. Langkah ini sejalan dengan arahan Presiden @prabowo agar masyarakat dapat menyambut Ramadan tanpa khawatir lonjakan harga pangan. https://t.co/ElGmbplHMn,positive,sobatani tan wamentan turun langsung magelang operasi pasar pangan murah jalan lancar langkah jalan arah presiden masyarakat sambut ramadan khawatir lonjak harga pangan,1
4266, baru 4 bulan prabowo menjabat presiden tapi hampir tiap hari selalu aja ada gebrakan ulah para pejabat. ini baru 4 bulan loh kita udah diacak acakin. bayangin 5 tahun lagi kayak apa negara kita nanti? https://t.co/4SYcmbBIGN,positive,prabowo jabat presiden aja gebrak ulah jabat loh udah acak acakin bayangin kayak negara,1
4267,Pemborosan Baru Proyek Nusantara Presiden Prabowo Subianto meminta gedung lembaga legislatif dan yudikatif di Ibu Kota Nusantara (IKN) didesain ulang. #TempoHarian #TempoPlus https://t.co/Pw0dSgvmmB,neutral,boros proyek nusantara presiden prabowo subianto gedung lembaga legislatif yudikatif kota nusantara ikn desain ulang,0
4268,Presiden Prabowo ingin meneruskan cita-cita Sang Proklamator Bung Karno BERDIKARI #PrabowoGibran @prabowo @puanmaharani_ri https://t.co/u3H5MM3zab,negative,presiden prabowo terus cita cita sang proklamator karno berdikari,2
4269, Ada yang mengatakan kabinet kita gemuk banyak ya kan tapi kalau banyak orang hebat kenapa? kata Presiden Prabowo. https://t.co/URSKfCT8tg,negative,kabinet gemuk ya orang hebat presiden prabowo,2
4270,Pak Presiden @prabowo hadir di Penutupan Kongres Partai Demokrat 2025. Beliau sangat happy di kongres PD malam ini Alhamdulillah Kongres PD Sukses. https://t.co/JEIZ68JivC,neutral,presiden hadir tutup kongres pa ai demokrat beliau happy kongres pd malam alhamdulillah kongres pd sukses,0
4271,Kok #IndonesiaGelap ? Yang bilang gelap siapa? Yang bilang mahasiswa se-Indonesia dan Koalisi Masyarakat Sipil pak Presiden @prabowo Serta kata mereka yang menangis karena di PHK. Kata mereka yang sulit dapet kerja sehingga harus meninggalkan keluarga dan negaranya. Kata https://t.co/LaZ5NsgLI0,negative,bilang gelap bilang mahasiswa indonesia koalisi masyarakat sipil presiden a menang phk sulit dapet kerja tinggal keluarga negara,2
4272,Presiden Prabowo Subianto merespons keputusan Partai Gerindra yang kembali mencalonkan dirinya kembali untuk maju dalam kontestasi Pilpres 2029 dalam pidato di Kongres VI Partai Demokrat di Hotel Ritz Carlton Selasa (25/2/2025). Saya kemarin dicalonkan oleh partai saya untuk https://t.co/NPT1i9lYuZ,neutral,presiden prabowo subianto respons putus pa ai gerindra calon maju kontestasi pilpres pidato kongres vi pa ai demokrat hotel ritz carlton selasa kemarin calon pa ai,0
4273,Pidato Presiden Prabowo di penutupan Kongres Partai Demokrat ini bagus. Lebih fokus rileks sejuk dan segar....Demokrat bawa adem mungkin faktor Pak SBY.,neutral,pidato presiden prabowo tutup kongres pa ai demokrat bagus fokus rileks sejuk segar demokrat bawa adem faktor sby,0
4274,Yth. Bapak Presiden @prabowo kesadaran bahwa vaksin Covid-19 tidak aman dan kebijakan pemerintah selama 'pandemi' keliru semakin meningkat bahkan terlihat di sidang KIP. Semua fakta perlahan akan terungkap. Demi menjaga kredibilitas Kementerian Kesehatan serta kesehatan https://t.co/VFtgUbtoqQ,positive,yth presiden sadar vaksin covid aman bijak perintah pandemi keliru tingkat sidang kip fakta perlahan ungkap jaga kredibilitas menteri sehat a sehat,1
4275,Di awal kepemimpinan Presiden @prabowo pemberantasan korupsi mulai tegas dilakukan Apresiasi kinerja penegakkan hukum semua Bravo! https://t.co/tD33hsfdF7,neutral,pimpin presiden berantas korupsi apresiasi kerja tegak hukum bravo,0
4276,Presiden Prabowo Subianto Terima Kunjungan Kehormatan Sekretaris Dewan Keamanan Federasi Rusia di Istana Merdeka Presiden Republik Indonesia Prabowo Subianto menerima kunjungan kehormatan Sekretaris Dewan Keamanan Federasi Rusia Sergei K. Shoigu di Istana Merdeka Jakarta https://t.co/XHgJNCS1ym,positive,presiden prabowo subianto terima kunjung hormat sekretaris dewan aman federasi rusia istana merdeka presiden republik indonesia prabowo subianto terima kunjung hormat sekretaris dewan aman federasi rusia sergei k shoigu istana merdeka jaka a,1
4277,Pada Januari 2020 saat Saya menjabat sebagai Asisten Khusus Menhan Bidang Manajemen Pertahanan Negara saya mendampingi Presiden @prabowo yang ketika itu menjabat sebagai Menteri Pertahanan RI dalam pertemuan dengan H.E. Sergei Shoigu yang saat itu menjabat sebagai Menteri https://t.co/fDNNJXYUDQ,negative,januari jabat asisten khusus menhan bidang manajemen pe ahanan negara damping presiden jabat menteri pe ahanan ri pe emuan h e sergei shoigu jabat menteri,2
4278,Selama Prabowo jadi presiden kalo punya duit dingin jangan dipake invest di saham ya,neutral,prabowo presiden kalo duit dingin dipake invest saham ya,0
4279,Terima kasih Presiden @Prabowo setelah sekian lama misteri rusaknya beberapa mesin mobil yang mengisi Pertamax akhirnya terungkap juga penyebabnya. Semoga Pertamina menjadi lebih baik setelah ini https://t.co/YltOEfDCKw,neutral,terima kasih presiden sekian misteri rusak mesin mobil isi pe amax ungkap sebab moga pe amina,0
4280,Taring Kejaksaan makin runcing di Era Presiden Prabowo ini terbongkar sekarang dugaan korupsi tata niaga minyak mentah yg menyeret 7 orang tersangka dan rugikan ratusan triliun uang negara. Bongkar bongkar bongkar! https://t.co/f1KM236BYx,neutral,taring jaksa runcing era presiden prabowo bongkar duga korupsi tata niaga minyak mentah yg seret orang sangka rugi ratus triliun uang negara bongkar bongkar bongkar,0
4281,@NenkMonica Prabowo lebih tua dan juga sebagai presiden kenapa harus merendahkan diri kepada orang terkorup dunia tukang boong. Maklum jadi presiden karena Mulyono krempeng. Sangat sangat memalukan.,neutral,prabowo tua presiden rendah orang korup dunia tukang boong maklum presiden mulyono krempeng malu,0
4282,@realfedinuril @prabowo @pco_ri @NasbiHasan @Uki23 @psi_id Di telanjangi di permalukan se terang ini itu kader PSI brrti dia setuju kepala negara itu berbuat tercela. Pdhal presiden punya atasan namanya rakyat klo bawahan memaki2 ndasmu ke atasan apakah bijak? Hahaha,neutral,telanjang malu terang kader psi br i tuju kepala negara buat cela pdhal presiden atas nama rakyat klo bawah maki ndasmu atas bijak hahaha,0
4283,@realfedinuril @prabowo @pco_ri @NasbiHasan @Uki23 @psi_id Level Presiden bales2an kata Bukannya mikir introspeksi malah kayak bocah ,neutral,level presiden bales an mikir introspeksi kayak bocah,0
4284,@realfedinuril @prabowo @pco_ri @NasbiHasan @Uki23 @psi_id Langsung di ulti Lagian RG ngomong apa juga bebas orang sipil biasa nah ini Presiden bro sampe pernah liat ada video anak kecil bilang kata ndasmu itu tidak baik gw sih malu,neutral,langsung ulti rg ngomong bebas orang sipil presiden bro sampe liat video anak bilang ndasmu gw sih malu,0
4285,SINERGI MEMBANGUN NEGERI Kejaksaan Agung mengeklaim telah menyelamatkan triliunan rupiah uang negara melalui bidang Perdata dan Tata Usaha Negara pada 100 hari pertama kepemimpinan Presiden Prabowo From This. To This https://t.co/DbqaXl3ta9,positive,sinergi bangun negeri jaksa agung klaim selamat triliun rupiah uang negara bidang perdata tata usaha negara pe ama pimpin presiden prabowo from this to this,1
4286,Bukti pelemahan @KPK_RI oleh Jokowi dibongkar mantan KPK dan dipergunakan hanya sebagai memukul lawan politiknya. Jokowi sudah merusak sistim hukum negri ini kenapa justru presiden @prabowo bangga Hidup Jokowi Apakah 1 perahu sejak 2012. https://t.co/BXcTbiy4Ba,positive,bukti lemah jokowi bongkar mantan kpk pukul lawan politik jokowi rusak sistim hukum negri presiden bangga hidup jokowi perahu,1
4287,@prabowo Pak kalo salaman sama jokowi jgn nunduk2 bapak Presiden RI sekarang bapak usianya lebih tua bapak seorang jenderal pengalaman dan ilmu bapak jauh lebih luas dari dia. Jaga lah martabat dan harga diri bapak sebagai seorang pemimpin besar Indonesia saat ini.,positive,kalo salam jokowi jgn nunduk presiden ri usia tua jenderal alam ilmu luas jaga ma abat harga pimpin indonesia,1
4288,@KompasTV Mohon ingatkan @KPK_RI unt menindaklanjuti laporan masyarakat ttg dugaan korupsi keluarga jokowi pak Presiden @prabowo ,neutral,mohon ingat unt menindaklanjuti lapor masyarakat ttg duga korupsi keluarga jokowi presiden,0
4289,Tak semestinya mahasiswa orasi sebenci ini . Rakyat dan mahasiswa sudah amat kecewa dengan presiden @prabowo @Gerindra @DPR_RI Yg semuanya hanya bermain sendratari. 2030 Indonesia bubar bisa jadi ditangannya karena melindungi KKN . https://t.co/XYcayxYZ6o,negative,mesti mahasiswa orasi benci rakyat mahasiswa kecewa presiden yg main sendratari indonesia bubar tang lindung kkn,2
4290,Keputusan MK ini menjadi dasar kuat untuk presiden @prabowo memecat Menteri Desa. Masalah Integritas abuse of power penyalahgunaan wewenang dan jabatan! https://t.co/4cZ7jkredb,neutral,putus mk dasar kuat presiden pecat menteri desa integritas abuse of power penyalahgunaan wewenang jabat,0
4291,DANANTARA 10 thn kepemimpinan Pak Jokowi RUU BUMN tak kunjung disahkan knp? krn beliau petugas partai dan wajar saja para penjilat burit banteng menyerang beliau sampai skrg di era Presiden Prabowo RUU tsb disahkan dan menjadi landasan terbentuknya DANANTARA https://t.co/WfHTVdRHzp,positive,danantara thn pimpin jokowi ruu bumn kunjung sah knp krn beliau tugas pa ai wajar jilat burit banteng serang beliau skrg era presiden prabowo ruu tsb sah landas bentuk danantara,1
4292,Sederet Kasus Pembungkaman Seni di Awal Pemerintahan Presiden Prabowo Subianto https://t.co/tJLwqfQ3n3,negative,deret bungkam seni perintah presiden prabowo subianto,2
4293,@BarisanPemudaRI Menurut gw prabowo adlh presiden plg tdk tau malu di dunia. Dia sdh dikenal sbg penjahat HAM tapi benar2 tdk ada niat untuk memperbaiki citranya dan secara terang2an mendukung keluarga jokowi keluarga koruptor. Sedih bgt sbnrnya liat situasi indo saat ini.,positive,gw prabowo adlh presiden plg tdk tau malu dunia sdh kenal sbg jahat ham tdk niat baik citra terang an dukung keluarga jokowi keluarga koruptor sedih bgt sbnrnya liat situasi indo,1
4294,Semua mantan presiden &amp; mantan wakil presiden diundang oleh Presiden Prabowo dlm peluncuran Danantara. Hanya Megawati yg tidak nampak. Kemana ya ?? Efek sakit hati karena kalah ! https://t.co/zaUYtmBIer,neutral,mantan presiden amp mantan wakil presiden undang presiden prabowo dlm luncur danantara megawati yg nampak mana ya efek sakit hati kalah,0
4295,@firmannnnnz dari gimana debat presiden aja udah keliatan kok. prabowo ignorant gibran tone deaf. ya udah itu demo ga bakalan di denger,neutral,gimana debat presiden aja udah liat prabowo ignorant gibran tone deaf ya udah demo ga denger,0
4296,SBY sedang menegur siapa?! Mayor Teddy?! Mayjen TNI Novi Helmy Prasetya?! Mayjen Maryono?! Mayjen Irham Waroihan?! Laksamana Pertama Ian Heriyawan?! Atau yang menugaskan?! Panglima TNI Agus Subiyanto?! Menteri BUMN Erick Thohir?! Presiden Prabowo Subianto?! https://t.co/SfrrIv140T,positive,sby tegur mayor teddy mayjen tni novi helmy prasetya mayjen maryono mayjen irham waroihan laksamana pe ama ian heriyawan tugas panglima tni agus subiyanto menteri bumn erick thohir presiden prabowo subianto,1
4297,️ Teruslah menggalang konsolidasi secara progresif dan masif untuk mengoreksi kekuasaan Presiden Prabowo Subianto. Memastikan pada bulan April janji reshuffle kabinet harus dilakukan. Agar negara tidak disandera oleh komplotan Jokowi dan oligarki. Jangan takut Lawan!!! ** https://t.co/9Aw2W4gFI8,neutral,terus galang konsolidasi progresif masif koreksi kuasa presiden prabowo subianto april janji reshuffle kabinet negara sandera komplot jokowi oligarki takut lawan,0
4298,@BennyHarmanID JIKA Presiden Prabowo tidak mengindahkan apa yg diingatkan oleh pak SBY tentang TNI/POLRI aktif harus mundur klo mau masuk ke pemerintahan bagaimana sikap @PDemokrat selanjutnya sebagai partai pendukung pemerintah??,neutral,presiden prabowo indah yg sby tni polri aktif mundur klo masuk perintah sikap pa ai dukung perintah,0
4299, Saya tau siapa yg milih dan ga milih saya! Ya taulah.. laporan intelijen sebelum ke presiden kan ke saya dulu - Pramono Anung. Jadi paham ya kalian? Demo2 kmrn itu seorang Prabowo pun tau .. siapa yg modalin dan lain sebagainya. https://t.co/XJe05QkzWJ,negative,tau yg milih ga milih ya tau lapor intelijen presiden pramono anung paham ya demo kmrn prabowo tau yg modalin,2
4300,Hari Ini Prabowo Presiden Resmikan BPI Danantara https://t.co/AwF4WZDIah,negative,prabowo presiden resmi bpi danantara,2
4301,Gubernur Rasa presiden @KangDediMulyadi Walaupun ngonten tapi berguna bagi publik. Ketimbang presiden @prabowo Hanya omon² saja. Wakilnya apa lagi lebih parah ...! https://t.co/s2BzrTsqBi,neutral,gubernur presiden ngonten guna publik ketimbang presiden omon wakil parah,0
4302, Loyalitasku kepada partai berakhir ketika loyalitasku kepada negara mulai . Kenapa ga kau lemparkan juga kalimat itu ke muka @prabowo waktu dia yg seorang presiden turun kelas jadi jurkam pilkada? Kenapa hny ke kader PDIP? Ayo jawab asu @zy_zy_lestary ? #IndonesiaGelap https://t.co/VddhvIBQZG,neutral,loyalitas pa ai loyalitas negara ga kau lempar kalimat muka yg presiden turun kelas jurkam pilkada hny kader pdip ayo asu,0
4303,BAHKAN DAMAR SINUKO JURNALIS @CNNIndonesia | mengintimidasi keluarga Gamma korban penembakan polisi di Semarang Jawa Tengah. Kendati Damar akhirnya dibebastugaskan. ________ O..ya kalian turut serta bercengkerama dan asyik masyuk dengan Presiden Prabowo Ndasmu https://t.co/qcO8WdxHye,neutral,damar sinuko jurnalis intimidasi keluarga gamma korban tembak polisi semarang jawa kendati damar dibebastugaskan o ya a cengkerama asyik masyuk presiden prabowo ndasmu,0
4304,Goblok eloo...Prabowo endorse Luthfi-Yasin bukan pelanggaran krn kampanye di hari libur &amp; beliau tidak menggunakan Pin Presiden RI-1 &amp; hanya pake kemeja KIM biru langit &amp; bahkan dalam pidatonya di HUT ke-17 Gerindra Pak Prabowo juga tdk menggunakan Pin Presiden RI-1 krn beliau https://t.co/b3qELSzlfJ,negative,goblok eloo prabowo endorse luthfi yasin langgar krn kampanye libur amp beliau pin presiden ri amp pake kemeja kim biru langit amp pidato hut gerindra prabowo tdk pin presiden ri krn beliau,2
4305,Kali ini sepertinya bu Megawati dan PDIP melakukan kesalahan fatal. Pak Prabowo itu mungkin tidak ambil peduli bahkan cenderung memaafkan selama yg diserang dirinya sebagai pribadi tapi jika tugas2nya sebagai Presiden RI disabotase maka ceritanya akan berbeda.,negative,kali sepe inya bu megawati pdip salah fatal prabowo ambil peduli cenderung maaf yg serang pribadi tugas nya presiden ri sabotase cerita beda,2
4306,Presiden telah mengetahui akan terjadi seperti ini maka dari itu beliau berkata; Silakan Mundur para kepala daerah yg tidak ikut retret . Apalagi bagi yg bermental kacung partai Tapi INGAT ! @prabowo tidak bisa di ajak negosiasi untuk melindungi Koruptor #HastoMencret https://t.co/UCtwunPcfg,negative,presiden sepe i beliau sila mundur kepala daerah yg retret yg mental kacung pa ai ajak negosiasi lindung koruptor,2
4307,@irzanhakim Prabowo ni macem Bombom emang. Anak orang kaya yang entitled dan gak punya kapasitas jadi presiden. Orang-orang suka ketipu karena dia hobi baca buku. W juga suka baca buku tapi tetep bego kok.,negative,prabowo ni macem bombom emang anak orang kaya entitled gak kapasitas presiden orang orang suka tipu hobi baca buku w suka baca buku tetep bego,2
4308,Dengan melarang nya kepala daerah dr PDI-P utk ikut retret yg merupakan perintah Presiden @prabowo Keliatan bnget klo mak Ega merasa diri nya di atas Presiden Seperti yg dia lakukan dulu ke pak @jokowi dgn pembangkangan Pildun Jadi dsini yg OLIGARKI tuh siapa ??,negative,larang nya kepala daerah dr pdi p utk retret yg perintah presiden liat bnget klo mak ega nya presiden sepe i yg laku dgn bangkang pildun dsini yg oligarki tuh,2
4309,@detikcom Malu gak beh @prabowo selaku presiden yg saban hari dongeng Indonesia bangsa besar bangsa yg kaya tp rakyatnya malah pd muak milih minggat ke negeri org dan pejabat di negeri org tsb welcome.,negative,malu gak beh presiden yg saban dongeng indonesia bangsa bangsa yg kaya tp rakyat pd muak milih minggat negeri org jabat negeri org tsb welcome,2
4310,Warning Feri Amsari utk Presiden Ndasmu terkait Aksi #IndonesiaGelap : Klo anak muda sudah tidak nyaman bersiaplah! Mungkin tidak hanya kursi anda yg dijungkir balikkan mungkin tatanan baru hendak mereka ciptakan! Kita lihat akankan Wowo @prabowo berani penjarakan mulyono?! https://t.co/H0mypo57ov,negative,warning feri amsari utk presiden ndasmu kait aksi klo anak muda nyaman siap kursi yg jungkir balik tatanan cipta lihat akan wowo berani penjara mulyono,2
4311,Selamat pagi Indonesia 🇮🇩 Selamat pagi masa depan Saat tekad dibarakan maka jangan surut langkah ke belakang sebab tidak ada lagi jalan putar balik Tunjukkan Pengabdian terhebatmu Satu komando di bawah Presiden @prabowo MEMULIAKAN Rakyat Rapatkan barisan Wayahe Maju lur... https://t.co/vHK1PuhyIW,negative,selamat pagi indonesia selamat pagi tekad bara surut langkah jalan putar tunjuk abdi hebat komando presiden mulia rakyat rapat baris wayahe maju lur,2
4312,@barengwarga Diundang presiden mah ga masalah. Tapi agak aneh kalau beritanya malah senyap dan baru ketahuan setelah diposting prabowo. Dan sampai sekarang beritanya ga ada. Why? @unilubis @NarasiNewsroom dll,neutral,undang presiden mah ga aneh berita senyap tahu diposting prabowo berita ga why dll,0
4313,@prabowo Friendly Reminder aja nih untuk pak presiden dan para pimpinan redaksi. Sekarang media arus utama tidak lagi bisa jumawa. Meski bapak setir kantor media besar. Setiap wargenet kini bisa menjadi media itu sendiri. Kami Rakyat Indonesia siap adu kebenaran dengan media pesanan!,neutral,friendly reminder aja nih presiden pimpin redaksi media arus utama jumawa setir kantor media wargenet media rakyat indonesia adu benar media pesan,0
