,Unnamed: 0,full_text,label,score
9023,10297,Momentum gebrakan efisiensi anggaran oleh Presiden Prabowo baik utk dimanfaatkan evaluasi total kualitas &amp; relevansi anggaran APBN &amp; APBD seluruh Indonesia dg tujuan &amp; sasaran pembangunan. Sejak reformasi terdapat setdknya sekitar 50% anggaran mubazir yg tdk brguna utk rakyat.,positive,0.9851324558258057
9024,10298,@N4N60R14N @prabowo udahan aja lah itu mbgnya dah gausah ngadain yg baru kan mau ngelanjutin?? gausah lah efisiensi kasian loh aku sm bapak udh tua. makin hari image bapak makin jelek klo pemerintahan bapak makin buruk. susah susah jatuh bgn jd presiden pas udh jd mau keliatan jelek gt?,positive,0.9270885586738586
9025,10299,@prabowo Jèlas anda lupa pak presiden . Lebih baik batalkan maksi gratisnya alokasikan untuk membangun sekolah penunjangnya seperti jembatan jalan yg aman untuk dilewati guru honorernya gedung serta perlengkapannya. Insyaalloh rakyat akan lebih mendukung dan akan lebih bermanfaat.,negative,0.9686141014099121
9042,10316,Bantu ibu asal Tebing Tinggi Sumut mendapatkan keadilan hukum Mabes polri Jakarta Selatan Selasa 11.02.25 10:43 H.SOFYA SUSANTI dari Tebing Tinggi Sumut MENÇARI KEADILAN Surat terbuka BAPAK PRESIDEN @prabowo BAPAK KAPOLRI @ListyoSigitP BAPAK @Menkumham SUPRATMAN https://t.co/JDbA6Xq5Us,positive,0.8322081565856934
9045,10319,Kata kalian Jokowi presiden yg berhasil lalu knp skrng kalian mati2an berusaha lakukan penghematan? Dan kata Jokowi di kantongnya ada ribuan triliun knp ga gunakan yang itu aja pak @prabowo? Naikin tagar #AnggaranBijakUntukRakyat tp bikin kabinet gemuk asu kalian semua. https://t.co/cRqFPgowHY,positive,0.9790999293327332
9053,10327,Semua rakyat menantang presiden @prabowo Beranikah melakukan penegakan hukum bukan hanya tajam kebawah terus menerus sedang yg di atas dipelihara. https://t.co/CysRMhQ3gS,negative,0.9951051473617554
9063,10338,Prabowo Siap Mati Demi Bangsa dan Rakyat Indonesia Udah berapa ratus kali ngomong kek gini semenjak dari akmil nyapres ampe presiden? Sekarang harusnya @prabowo siap bekerja keras untuk kepentingann bangsa dan rakyat Indonesia Mati sekarang ya Gibran lah jadi presiden!,positive,0.9741314053535461
9073,10348,Breaking News Kejagung Geledah Kantor anak Buah Bahlil Jangan Takut Jangan Ragu Maju terus Kejaksaan!. Presiden @prabowo dan rakyat pasti mendukung langkah tegas para Jaksa membasmi Benalu diseluruh pelosok Negeri https://t.co/Bm0zIEUlnA,positive,0.9851974844932556
9084,10359,Presiden Prabowo: Ada Yang Sekarang Mau Pisahkan Saya Sama Pak Jokowi Lucu Juga ! Mati gaya semua ternakan Onta kebo &amp; londe ireng mendengar pidato Pak Prabowo Sehat selalu Pak Prabowo &amp; Pak Jokowi https://t.co/0pLPAFE7Np,positive,0.8806005716323853
9093,10368,Polri berkomitmen mendukung program Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto untuk memperkuat ketahanan pangan melalui optimalisasi pekarangan pangan bergizi dan pemanfaatan lahan produktif. Melalui peran aktif Bhabinkamtibmas Polri mengedukasi masyarakat tentang https://t.co/rjTlgLbiRA,neutral,0.9952619075775146
9116,10391,Orang ini contohnya. Di tahun 2021 hingga 2022 dia masih semangat ngetwit haram hukumnya memilih penculik sebagai presiden. Di 2023 hingga 2024 memuja Prabowo harga mati. Di 2025 sok bijak. Orang-orang kayak gini tak akan bisa dirangkul.,positive,0.826040506362915
9125,10400,Jika Pro Rakyat dan Bukan Pro Oligarki... Presiden Indonesia @prabowo mulai disukai karena ketegasan nya yang pro Rakyat. https://t.co/zzk0BJkoDW,negative,0.9712948203086853
9139,10414,JONGOS OLIGARKI LAGI KEBINGUNGAN... RAKYAT INDONESIA SEPENUHNYA BERADA DIBELAKANG PRESIDEN PRABOWO... RAKYAT SIAGA SATU ADA UPAYA KUDETA PRESIDEN PRABOWO....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/l4T2tj7iPK,positive,0.8620599508285522
9142,10417,PRABOWO LINDUNGI RAKYATMU YANG TERTINDAS... MOMEN CARLIE CHANDRA SEMBAH SUJUD MEMOHON KEPADA PRESIDEN PRABOWO UNTUK MENGHENTIKAN SEMUA KEZALIMAN INI DAN MELINDUNGI RAKYAT BANTEN....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/bkGk7s16Am,negative,0.9621856808662415
9146,10421,Terkait anggaran yg diblokir oleh Kemenkeu ini penjelasan detail istana disampaikan bang Hasan. Yth.@prabowo sepertinya menteri PU gak siap jd menteri pak ms pernyataan seorang menteri @KemenPU tdk sejalan dg presiden? jadi bagian dr kabinet jg hrs mampu jaga kondisi politik https://t.co/0lY7MCzEmn,negative,0.9790599346160889
9152,10427,. . NAH LOH !!! Muncul lagi masalah baru di Proyek KEK hasil Penetapan dari Jokowi Proyek KEK Lido DISEGEL oleh Kementrian Lingkungan Hidupnya Presiden @prabowo Sama sperti PSN .. KEK juga yang MENETAPKAN itu PRESIDEN melalui PP .. Dalam hal ini Jokowi yang menerbitkan PP nya https://t.co/XxW9B9gSAk,positive,0.9881976246833801
9158,10433,Logikanya begini yang jadi Presiden Prabowo. Yang harus mewujudkan janji2 saat kampanye Prabowo. Yang Harus Memggunakan APBN Prabowo. Masa APBN nya dipake buat Program Jokowi. Itulah kenapa Dana APBN untuk IKN diblokir. Paham ya?,positive,0.9272915720939636
9159,10434,Klo ga ada Soeharto org ini belum tntu hidup sampai skrng Klo ga ada Gusdur org ini belum tntu bsa ddk di kursi presiden Prnh nyapres org ini klh lawan SBY Klu ga ada Jokowi org ini sangat kasihan Prabowo di hianati Gibran lari Siapakh org ini? https://t.co/cTQWfk0mwX,negative,0.9552329182624817
9163,10438,. . P E C A T B A H L I L L A H A D A L I A !!! Negara dibuat GADUH dan RICUH !!! Mau sampai jatuh berapa banyak KORBAN NYAWA PAK PRESIDEN @prabowo ??!!! @Gerindra @golkar_id . .,positive,0.9532588124275208
9168,10443,Presiden Prabowo ditantang oleh Kaesang untuk mengadili Jokowi. Kaesang begitu percaya diri bahwa bapaknya tidak akan tersentuh hukum? Tunggu waktunya Lae! Kaosmu adalah doa rakyat Indonesia #JokowiTerpojok #JokowiTerpojok https://t.co/RdjcH4kU0X,positive,0.9813056588172913
9169,10444,Presiden Prabowo ditantang oleh Kaesang untuk mengadili Jokowi. Kaesang begitu percaya diri bahwa bapaknya tidak akan tersentuh hukum? Tunggu waktunya Lae! Kaosmu adalah doa rakyat Indonesia Cc @prabowo #JokowiTerpojok #JokowiTerpojok https://t.co/VApmWrrUdo,positive,0.9699642658233643
9184,10459,Presiden @prabowo Kapan FUFUFAFA dimakzulkan menyusul Sara Duterte?,neutral,0.9973598122596741
9187,10462,-&gt; Pak Jokowi menghentikan mega proyek presiden sebelumnya yang sudah menelan uang negara kurang lebih 2 triliun -&gt; Pak Prabowo kelihatannya ingin melanjutkan pencapaian beliau dengan mencoba menghentikan mega proyek presiden sebelumnya yang sudah menelan uang negara kurang,negative,0.9884342551231384
9190,10465,Udah lebih dari tiga bulan sejak Jokowi nggak lagi jadi presiden tapi kok kayak dia masih punya pengaruh yang besar banget di pemerintahan Prabowo ya? https://t.co/vup324IrON,positive,0.855078399181366
9201,10476,Tak ada yg ditakuti Presiden @prabowo kecuali satu hal TAKUT MENGECEWAKAN RAKYAT Wajar saat melihat menterinya membuat kebijakan yg implementasinya menyusahkan rakyat beliau langsung turun tangan Kami pdmu Jendral 🇮🇩 https://t.co/BaJp0ZhCHI,negative,0.9981611371040344
9203,10478,Gw kalau ada disini pasti uda Ketawa Pak @prabowo Masalahnya anda sndiri gak Berani Melawan Pinokio Jawa. Masalahnya anda sendiri gak berani Mengoreksi diri bahwa anda sebagai Presiden tp knp anda terkesan kalah dari Pinokio jawa? KEMBALI LAH BERKACA..!! https://t.co/TgkHiDCIGQ,negative,0.9592828154563904
9205,10480,Momen Presiden Prabowo Subianto Memberikan Peringatan Keras Kepada Mentri Kabinet Merah Putih Saat Menghadiri Hari Lahir ke-102 NU di Istora Senayan Jakarta Rabu 5 Februari 2025 Ditunggu ketegasannya Jenderal dan bukan hanya omon-omon...!!! https://t.co/UGeFZv1yyS,negative,0.9620736837387085
9219,10494,100 hari++ yang penuh dar der dor pemberitaan ini rapor dari CELIOS untuk pemerintahan Prabowo-Gibran. Nilai 5 dari 10 untuk Presiden 3 dari 10 untuk Wapres. Berani amat ini yang ngasih skor. Pelan-pelan Bang CELIOS! https://t.co/5pvPhGYjeR,negative,0.9615940451622009
9235,10510, Pejabat pilih setia kepada bangsa atau setia kepada pihak lain. Kalau setia kepada bangsa negara dan rakyat ayo. Kalau tidak percayalah saya akan bersihkan aparat Republik Indonesia (Presiden Prabowo) #BahlilDiktatorLPG3Kg #BahlilDiktatorLPG3Kg https://t.co/NC8ALArAfZ,positive,0.9733334183692932
9252,10527,@goraici @SBYudhoyono @jokowi @prabowo Berkali kali saya ngetweet soal betapa mulyono ini sangat buruk sebagai presiden sampai SBY yang ga bagus bagus amat keliatan bagus banget Waktu transisi Mega ke SBY juga keknya ga sampe kaya gini,neutral,0.9968973398208618
9256,10531,Buntut Kisruh Kebijakan Elpiji 3 Kg Presiden Prabowo Langsung Panggil Menteri Bahlil ke Istana. https://t.co/ZNMANIhTir,positive,0.8449938297271729
9263,10538,Bisa-bisanya ada kebijakan yg menyangkut nasib rakyat banyak rakyatnya Pak Presiden @prabowo Tapi dibuat dan di jalankan tanpa sepengetahuan Presiden @prabowo Ini harus diusut tuntas temukan dan tangkap pelakunya karena ini menyangkut harga diri orang nomer satu di RI,neutral,0.9950954914093018
9265,10540,@rmol_id Pak @prabowo @Gerindra kok bisa ada menteri di perintah selain Presiden? Ini ga benar Pak akhiri permainan dan segala perjanjian yg bertentangan dgn undang2. Jgn lindungi para penjahat Masa lalu,neutral,0.9969780445098877
9268,10543,@tempodotco @tempodotco ; larangan pengecer jual gaa melon bukan kebijak presiden prabowo ; pasti kebijakan menteri siapa menterinya ; copot,negative,0.9882093667984009
9272,10547,@CNNIndonesia Ini menarik. Dasco scr tdk langsung mengungkapkan bahwa ada menteri yg (berani) melakukan kebijakan diluar dr kebijakan pimpinannya yaitu Presiden @prabowo. Apapun alasannya kebijakan menteri tsb ternyata menyusahkan rakyat. Tindak tegas sbg bukti presiden berpihak pd rakyat,neutral,0.9968787431716919
9277,10552,LPG 3kg #PeringatanDarurat #IndonesiaGelap Niatnya mau cuci tangan dan jadi pahlawan tapi sebaliknya malah membuktikan betapa ga ada harganya dan betapa ga dianggapnya Prabowo dihadapan Bahlil Krn menterinya berani ambil kebijakan bkn kebijakan presiden. Dan betapa lemahnya https://t.co/uJM5CIf9pm,negative,0.9888455271720886
9293,10568,BREAKING NEWS! Presiden Prabowo Subianto Persilakan Pengecer Kembali Jual Lagi LPG 3 Kg Mulai Hari Ini https://t.co/kmP76Nixtx,positive,0.8229970335960388
9304,10579,. . INI SUDAH BATAS AKHIRNYA !!! PRESIDEN PRABOWO HARUS MEMECAT BAHLIL !!! Bahkan seharusnya Bahlil ini DIPENJARAKAN !!! Rakyat Kecil hanya berusaha menyambung hidup untuk memasak buat keluarganya sampai harus MEREGANG NYAWA ??!!!! B I A D A B I N I !!! Hentikan Kegilaan https://t.co/Dak0eUPsCN,positive,0.918211817741394
9319,10594,tiap bangun pagi otw kantor baca berita isinya cuma negara yang makin jelek bobrok dan hancur inimah bukan setres kerja ini setres punya presiden prabowo subianto,negative,0.9884372353553772
9325,10600,@geloraco Jika Pak Prabowo tdk berani pecat Bahlil bisa jd krn Pak Prabowo masih ada di bawah ketiak Jokowi. Apa gunanya ada presiden baru kalau masih tunduk kpd mantan presiden sebelumnya.,negative,0.9548419117927551
9327,10602,Apakah ini menandakan Pak Presiden @prabowo lebih percaya sang adik drpd @gibran_tweet yg notabene wakilnya dalam meresmikan Pura bagi umat Hindu di Jakarta... https://t.co/X6ySicS7U6,neutral,0.9966733455657959
9335,10610,Tolong Pak Presiden RI Pak @prabowo batalkan dulu keputusan pengencer dilarang menjual LPG 3Kg karena sangat menyusahkan rakyat kecil. Ini sungguh menyusahkan rakyat kecil ,positive,0.9032956957817078
9342,10617,. . HATI-HATI PAK PRESIDEN @PRABOWO TERHADAP MENTRI-MENTRI JOKOWI !!! Kebijakan LPG bikin RAKYAT KECIL MENDERITA Kisruh kelangkaan BBM IMPORT sperti Shell BP Vivo sampai HARI INI juga bikin kelangan menengah atas juga mulai Emosi Dua CONTOH Items Kebutuhan Rakyat itu https://t.co/K7Pg74YSHW,positive,0.8556458950042725
9352,10627,Kira-kira Prabowo punya keberanian nggak memecat menteri titipan Jokowi yang kagak becus kerja dan tidak? Satu Kabinet Dua Presiden Jokowi masih cawe-cawe di pemerintahan Presiden Prabowo. Melindungi orang-orangnya di kabinet Prabowo. https://t.co/V5iYFLuMRO,negative,0.9547056555747986
9356,10631,YTH : PRESIDEN RI @prabowo DARURAT MAFIA TANAH Pernyataan Sikap FPPI Tanah NKRI secara dejure sdh 93% dikuasai oleh sebagian Oligarki Mafia. Mohon diterbitkan PERPU utk membatalkan PP no 18 Tahun 2021.Sebelum berlaku-nya PP tsb pada tahun 2026. Hal ini sangat DARURAT https://t.co/fw6EVFJK7M,negative,0.967118501663208
9363,10638,Satu Kabinet Dua Presiden Jokowi masih cawe-cawe di pemerintahan Presiden Prabowo. Melindungi orang-orangnya di kabinet Prabowo. Simak selengkapnya di https://t.co/MifW4434av #BocorAlusPolitik #PodcastBAP #PodcastTempo #MajalahTempo https://t.co/VT4Zdda81E,negative,0.9559141993522644
9382,10658,Presiden RI Prabowo Subianto akan mengevaluasi sekitar 280 proyek strategi nasional (PSN) warisan pemerintah Presiden ke-7 RI Jokowi. Hal itu diungkapkan oleh Menteri Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan Agus Harimurti Yudhoyono (AHY). Setahu saya PSN https://t.co/MxhK2aQj5O,positive,0.8839479088783264
9392,10668,Pengampunan hukum bagi anggota kelompok kriminal bersenjata (KKB) Papua hanya ditujukan bagi mereka yang sudah menyatakan berikrar setia kepada NKRI Memang ada Diskresi yg bisa dilakukan Presiden @prabowo. Saya meyakini hal itu pasti sudah dipikirkan dengan matang sesuai dengan https://t.co/VGxXzZI8fD,positive,0.8954507112503052
9407,10683,Presiden Prabowo Cerita Banyak Ditelepon Pemimpin Dunia Tanya Program Makan Bergizi Gratis https://t.co/6MW54mkG3A,negative,0.9632729887962341
9416,10692,Gila sih udah berani ngancem keselamatan Presiden @prabowo terang2an gitu. https://t.co/0czmKzJ3Vm,negative,0.9812806248664856
9418,10694,Benarkah Aguan Pulang Kampung ke Desanya di Tiongkok disambut meriah. Perayaan sudah berhasil kuasai hukum Indonesia KKN dengan Pejabat hingga petinggi negeri. @prabowo @ListyoSigitP Indonesia hanya tempat cari duit atas kebodohan rakyatnya duitnya buat bangun Tiongkok . https://t.co/dZivD7Bv4C,positive,0.864442765712738
9431,10707,Demokrasi itu berbeda dengan ujaran kebencian ajakan membunuh atau ancaman penghilangan nyawa. Saya mungkin geram melihat video ini tapi saya yakin tidak demikian dengan Presiden @prabowo yang justru menjadi alamat ancaman ini. Beliau terlalu mencintai rakyat dan bangsa ini. https://t.co/0wawFs2sPz,negative,0.9603089690208435
9440,10716,Setelah mahasiswa @itbofficial yg posting editan melecehkan pak @prabowo dan @jokowi Skrg mahasiswa @univ_indonesia mo ngancem nembak kepala Presiden Belum lg mahasewa2 yg demo anarkis Segini kah buruk nya kualitas pendidikan tinggi di Indonesia ?? Atau ada pembiaran ?,negative,0.9958415627479553
9447,10723,Prabowo sebelum menjabat Presiden berjanji kepada rakyat akan mengejar pelaku Koruptor sampai ke Antartika tapi setelah menjabat Presiden malah koruptor nya di maafkan ! Pemimpin Negeri Konoha emang aneh ! https://t.co/WrE7AJv9ax,positive,0.8772329688072205
9451,10727,@Cryptocius @nessiejudge RUU TNI jeung RUU POLRI diburu disahkeun ku pamarentah kamungkinan pikeun nguatkeun peran TNI jeung POLRI dina pamaréntahan visi Présidén Prabowo nu boga latar militer. RUU TNI disahkeun 20 Maret 2025 ngidinan prajurit aktip di 16 jabatan sipil jeung ngalegaan tugas ka siber.,positive,0.8339970707893372
9461,10737,@ubii_ungu Bukan maunya Prabowo. Dia pikir prabowo anak kecil dibawah umur yg nggak punya kuasa? DIA PRESIDEN DAN DIA DGN SEPENUH KESADARAN MEMILIH JABATAN TSB. stop! Amerika mau bilang apa juga as Presiden dia punya kuasa.,positive,0.9796383380889893
9464,10740,Presiden RI Prabowo Subianto diserbu oleh anak-anak sekolah untuk dimintai tanda tangan saat acara peresmian peraturan Tata Kelola Penyelenggaran Sistem Elektronik Dalam Perlindungan Anak bertajuk Bersama Jaga Anak Indonesia Digital Aman Bangsa Hebat di Istana Negara Jumat https://t.co/CxKGQ5WAng,positive,0.9738062024116516
9468,10744,@IrawanRommi Prabowo kan punya partai terbesar kesekian..jadi presiden pula..knp gak kasih contoh berinisiatif,neutral,0.9968951940536499
9473,10749,@StefanAntonio__ @nessiejudge Saat ini sepertinya tidak ada Ibu Negara Indonesia di tahun 2025 karena Presiden Prabowo Subianto belum menikah. Beliau adalah presiden pertama yang memulai masa jabatan tanpa pasangan. Fungsi Ibu Negara sebagian diambil alih oleh Ibu Selvi Ananda istri Wakil Presiden Gibran,neutral,0.9975196719169617
9475,10751,Presiden RI Prabowo Subianto meneken Peraturan Pemerintah tentang Tata Kelola Penyelenggaraan Sistem Elektronik dalam Perlindungan Anak yang salah satunya mengatur pembatasan penggunaan media sosial (medsos) dan pembatasan akses konten-konten digital untuk anak. Dalam acara https://t.co/hqgRNUVx32,positive,0.9793961048126221
9479,10755,Abang ini kayak'e baru bangun tidur Nambahin bang: kunjungan kenegaraan pertama yg dilakukan Prabowo setelah jadi presiden adalah ke AS,neutral,0.9959737658500671
9481,10757,Semakin tenang Presiden Prabowo semakin banjir orderan calo demo dan semakin banyak duit yg di buang para Bohir demi merusak bangsa Indonesia dengan kegaduhan. https://t.co/tMDwnxVwe5,positive,0.9412360191345215
9484,10761,@MariaAlkaff_ @prabowo @baznasindonesia Anda menantang Tuhan ya Bapak Presiden? Selamatlah.. anda sedang menggali lubang kuburan anda sendiri ya.. baiklah.. segera saja ‼️ Kami sudah muak.. ,neutral,0.997000515460968
9503,10780,@cursedkidd @prabowo Wil kamu jadi presiden aja walaupun sama2 ndut tapi pasti kamu lebih baik daripada si biji satu ini,negative,0.9644802212715149
9505,10782,@prabowo Berisik lu gembrot penjahat HAM. Ga bosen2nya lo ngelakuin kejahatan kemanusiaan yak? Jadi presiden buat nyalip prestasi kriminal masa muda lo hah?,neutral,0.995086133480072
9508,10785,@M45Broo_ Taeeeklaah!! Presiden boneka tolol aja bs majuin bangsa mimpi! @prabowo Kabinet aja org2 goblog semua abisin pajak rakyat doang hasilnya NOL BESAR! Ada yg berhasil TUNJUKIN SKRNG!! https://t.co/lSpny3jrKc,positive,0.8305656313896179
9528,10805,Makin Cadas! Pembawa acara Meet Nite Live Metro TV kali ini senggol Presiden Prabowo hingga Jubirnya Hasan Nasbi : Klo kritik gak didengerin ya kita ketawain aja sebelum ketawa dipajekin Untung Presiden @prabowo dan jubirnya si @NasbiHasan ini tipikal orang yg gak tau malu https://t.co/tByblUHfWj,positive,0.8895828723907471
9537,10814,@salsabila__ayu @prabowo Sama kayak presiden Turki Di sini di puja puja di negaranya sendiri dimaki2 ,neutral,0.9967182278633118
